point;propertyCode;thumbnail;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;neighborhood;latitude;longitude;showAddress;url;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;detailedType_typology;suggestedTexts_title;suggestedTexts_subtitle;hasPlan;has3DTour;has360;
universidad_politecnica;38350659;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/af/41/235039957.jpg;16;;159000;flat;sale;110;true;3;2;calle de l'enginyer fausto elio;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4778085;-0.3313449;false;http://www.idealista.com/38350659;558;false;good;false;;1445;flat;Piso en calle de l'enginyer fausto elio;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;34564871;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/ee/7e/166121210.jpg;26;;425000;chalet;sale;270;false;3;3;calle joan soriano i esteve;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4807195;-0.3310381;false;http://www.idealista.com/34564871;558;false;good;false;;1574;chalet;Casa independiente en calle joan soriano i esteve;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38936662;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/99/fb/250720550.jpg;19;4;98000;flat;sale;97;true;4;1;san Juan de Dios;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4797298;-0.3308244;false;http://www.idealista.com/38936662;564;false;renew;false;true;1010;flat;Piso en san Juan de Dios;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;29816566;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/cd/57/209817009.jpg;27;1;140000;duplex;sale;110;true;4;2;calle de sant rafael;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4801732;-0.3308568;false;http://www.idealista.com/29816566;564;false;good;false;true;1273;flat;Dúplex en calle de sant rafael;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38111792;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/23/04/230734892.jpg;20;5;154000;flat;sale;113;false;3;2;barrio Playa de la Malvarrosa;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.47644;-0.33219;false;http://www.idealista.com/38111792;571;false;good;false;true;1363;flat;Piso;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38627070;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/df/4a/239894791.jpg;9;4;61372;flat;sale;78;false;3;1;calle del beat joan grande;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4810083;-0.3309327;false;http://www.idealista.com/38627070;575;false;good;false;false;787;flat;Piso en calle del beat joan grande;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38761421;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/6d/57/247562043.jpg;13;2;65000;flat;sale;72;true;3;1;calle del Beat Joan Grande;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4792961;-0.3306869;false;http://www.idealista.com/38761421;577;false;good;false;false;903;flat;Piso en calle del Beat Joan Grande;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;35160394;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/8d/28/175826567.jpg;10;1;96000;flat;sale;100;true;4;2;ALVARO LOPEZ s/n;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4811036;-0.3309395;true;http://www.idealista.com/35160394;577;false;renew;false;true;960;flat;Piso en ALVARO LOPEZ s/n;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38838950;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/97/ab/248925148.jpg;20;4;53000;flat;sale;75;true;3;1;berenguer de Montoliu;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4797447;-0.3306187;false;http://www.idealista.com/38838950;582;false;renew;false;false;707;flat;Piso en berenguer de Montoliu;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;37609684;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/7e/0d/221163577.jpg;7;4;116873;flat;sale;79;true;3;1;barrio Playa de la Malvarrosa;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4773012;-0.3313322;false;http://www.idealista.com/37609684;582;false;renew;false;false;1479;flat;Piso;Playa de la Malvarrosa, València;false;false;false;
